,col 0,,col a,col b,col c,col d,col e,col f,RTC,col g,col h
212,0.058888889,392.2,0.108944444,0:03:32.000,3.4737,7006.400,412.200,1381.900,01/09/2021 20:39:39,24338.1,24.271
213,0.059166667,394.05,0.109458333,0:03:33.000,3.4747,7006.400,414.100,1388.700,01/09/2021 20:39:40,24345.1,24.27
214,0.059444444,395.9,0.109972222,0:03:34.000,3.4756,7000.200,416.100,1395.500,01/09/2021 20:39:41,24329.9,24.269
215,0.059722222,397.75,0.110486111,0:03:35.000,3.4762,7006.400,418.000,1402.200,01/09/2021 20:39:42,24355.6,24.267
216,0.06,399.6,0.111,0:03:36.000,3.4768,7006.400,420.000,1409.000,01/09/2021 20:39:43,24359.9,24.268
217,0.060277778,401.45,0.111513889,0:03:37.000,3.4778,7006.400,421.900,1415.800,01/09/2021 20:39:44,24366.9,24.269
218,0.060555556,403.3,0.112027778,0:03:38.000,3.4784,7006.400,423.900,1422.500,01/09/2021 20:39:45,24371.1,24.271
219,0.060833333,405.15,0.112541667,0:03:39.000,3.4790,7000.200,425.800,1429.300,01/09/2021 20:39:46,24353.7,24.275
220,0.061111111,407,0.113055556,0:03:40.000,3.4799,7000.200,427.800,1436.100,01/09/2021 20:39:47,24360.0,24.277
221,0.061388889,408.85,0.113569444,0:03:41.000,3.4805,7006.400,429.700,1442.800,01/09/2021 20:39:48,24385.8,24.28
222,0.061666667,410.7,0.114083333,0:03:42.000,3.4812,7006.400,431.700,1449.600,01/09/2021 20:39:49,24390.7,24.282
223,0.061944444,412.55,0.114597222,0:03:43.000,3.4824,7000.200,433.600,1456.400,01/09/2021 20:39:50,24377.5,24.283
224,0.062222222,414.4,0.115111111,0:03:44.000,3.4830,7006.400,435.500,1463.200,01/09/2021 20:39:51,24403.3,24.285
225,0.0625,416.25,0.115625,0:03:45.000,3.4836,7000.200,437.500,1469.900,01/09/2021 20:39:52,24385.9,24.289
226,0.062777778,418.1,0.116138889,0:03:46.000,3.4846,7006.400,439.400,1476.700,01/09/2021 20:39:53,24414.5,24.292
227,0.063055556,419.95,0.116652778,0:03:47.000,3.4852,7000.200,441.400,1483.500,01/09/2021 20:39:54,24397.1,24.293
228,0.063333333,421.8,0.117166667,0:03:48.000,3.4858,7006.400,443.300,1490.300,01/09/2021 20:39:55,24422.9,24.293
229,0.063611111,423.65,0.117680556,0:03:49.000,3.4864,7006.400,445.300,1497.100,01/09/2021 20:39:56,24427.1,24.295
230,0.063888889,425.5,0.118194444,0:03:50.000,3.4874,7000.200,447.200,1503.800,01/09/2021 20:39:57,24412.5,24.295
231,0.064166667,427.35,0.118708333,0:03:51.000,3.4880,7000.200,449.200,1510.600,01/09/2021 20:39:58,24416.7,24.296
232,0.064444444,429.2,0.119222222,0:03:52.000,3.4886,7006.400,451.100,1517.400,01/09/2021 20:39:59,24442.5,24.299
233,0.064722222,431.05,0.119736111,0:03:53.000,3.4898,7000.200,453.100,1524.200,01/09/2021 20:40:00,24429.3,24.301
234,0.065,432.9,0.12025,0:03:54.000,3.4905,7000.200,455.000,1531.000,01/09/2021 20:40:01,24434.2,24.303
235,0.065277778,434.75,0.120763889,0:03:55.000,3.4911,7000.200,456.900,1537.800,01/09/2021 20:40:02,24438.4,24.304
236,0.065555556,436.6,0.121277778,0:03:56.000,3.4917,7006.400,458.900,1544.600,01/09/2021 20:40:03,24464.2,24.305
237,0.065833333,438.45,0.121791667,0:03:57.000,3.4923,7006.400,460.800,1551.400,01/09/2021 20:40:04,24468.5,24.306
238,0.066111111,440.3,0.122305556,0:03:58.000,3.4929,7006.400,462.800,1558.200,01/09/2021 20:40:05,24472.7,24.305
239,0.066388889,442.15,0.122819444,0:03:59.000,3.4936,7006.400,464.700,1565.000,01/09/2021 20:40:06,24477.6,24.304
240,0.066666667,444,0.123333333,0:04:00.000,3.4945,7000.200,466.700,1571.800,01/09/2021 20:40:07,24462.2,24.303
241,0.066944444,445.85,0.123847222,0:04:01.000,3.4951,7006.400,468.600,1578.600,01/09/2021 20:40:08,24488.1,24.303
242,0.067222222,447.7,0.124361111,0:04:02.000,3.4957,7006.400,470.600,1585.400,01/09/2021 20:40:09,24492.3,24.304
243,0.0675,449.55,0.124875,0:04:03.000,3.4964,7006.400,472.500,1592.200,01/09/2021 20:40:10,24497.2,24.306
244,0.067777778,451.4,0.125388889,0:04:04.000,3.4973,7000.200,474.500,1599.000,01/09/2021 20:40:11,24481.8,24.308
245,0.068055556,453.25,0.125902778,0:04:05.000,3.4979,7000.200,476.400,1605.800,01/09/2021 20:40:12,24486.0,24.309
246,0.068333333,455.1,0.126416667,0:04:06.000,3.4988,7006.400,478.300,1612.600,01/09/2021 20:40:13,24514.0,24.31
247,0.068611111,456.95,0.126930556,0:04:07.000,3.4995,7000.200,480.300,1619.400,01/09/2021 20:40:14,24497.2,24.31
248,0.068888889,458.8,0.127444444,0:04:08.000,3.5001,7000.200,482.200,1626.200,01/09/2021 20:40:15,24501.4,24.309
249,0.069166667,460.65,0.127958333,0:04:09.000,3.5007,7006.400,484.200,1633.000,01/09/2021 20:40:16,24527.3,24.31
250,0.069444444,462.5,0.128472222,0:04:10.000,3.5013,7000.200,486.100,1639.800,01/09/2021 20:40:17,24509.8,24.311
251,0.069722222,464.35,0.128986111,0:04:11.000,3.5019,7000.200,488.100,1646.600,01/09/2021 20:40:18,24514.0,24.311
252,0.07,466.2,0.1295,0:04:12.000,3.5026,7006.400,490.000,1653.400,01/09/2021 20:40:19,24540.6,24.312
253,0.070277778,468.05,0.130013889,0:04:13.000,3.5032,7006.400,492.000,1660.200,01/09/2021 20:40:20,24544.8,24.313
254,0.070555556,469.9,0.130527778,0:04:14.000,3.5038,7006.400,493.900,1667.100,01/09/2021 20:40:21,24549.0,24.314
255,0.070833333,471.75,0.131041667,0:04:15.000,3.5047,7006.400,495.900,1673.900,01/09/2021 20:40:22,24555.3,24.315
256,0.071111111,473.6,0.131555556,0:04:16.000,3.5053,7006.400,497.800,1680.700,01/09/2021 20:40:23,24559.5,24.312
257,0.071388889,475.45,0.132069444,0:04:17.000,3.5063,7006.400,499.700,1687.500,01/09/2021 20:40:24,24566.5,24.311
258,0.071666667,477.3,0.132583333,0:04:18.000,3.5069,7006.400,501.700,1694.400,01/09/2021 20:40:25,24570.7,24.311
259,0.071944444,479.15,0.133097222,0:04:19.000,3.5075,7006.400,503.600,1701.200,01/09/2021 20:40:26,24574.9,24.31
260,0.072222222,481,0.133611111,0:04:20.000,3.5081,7006.400,505.600,1708.000,01/09/2021 20:40:27,24579.2,24.31
261,0.0725,482.85,0.134125,0:04:21.000,3.5088,7006.400,507.500,1714.800,01/09/2021 20:40:28,24584.1,24.313
262,0.072777778,484.7,0.134638889,0:04:22.000,3.5094,7006.400,509.500,1721.700,01/09/2021 20:40:29,24588.3,24.316
263,0.073055556,486.55,0.135152778,0:04:23.000,3.5100,7006.400,511.400,1728.500,01/09/2021 20:40:30,24592.5,24.318
264,0.073333333,488.4,0.135666667,0:04:24.000,3.5106,7000.200,513.400,1735.300,01/09/2021 20:40:31,24574.9,24.318
265,0.073611111,490.25,0.136180556,0:04:25.000,3.5112,7000.200,515.300,1742.100,01/09/2021 20:40:32,24579.1,24.316
266,0.073888889,492.1,0.136694444,0:04:26.000,3.5122,7000.200,517.300,1749.000,01/09/2021 20:40:33,24586.1,24.313
267,0.074166667,493.95,0.137208333,0:04:27.000,3.5128,7000.200,519.200,1755.800,01/09/2021 20:40:34,24590.3,24.311
268,0.074444444,495.8,0.137722222,0:04:28.000,3.5134,7000.200,521.100,1762.600,01/09/2021 20:40:35,24594.5,24.311
269,0.074722222,497.65,0.138236111,0:04:29.000,3.5140,7006.400,523.100,1769.500,01/09/2021 20:40:36,24620.5,24.311
270,0.075,499.5,0.13875,0:04:30.000,3.5146,7000.200,525.000,1776.300,01/09/2021 20:40:37,24602.9,24.312
271,0.075277778,501.35,0.139263889,0:04:31.000,3.5153,7006.400,527.000,1783.100,01/09/2021 20:40:38,24629.6,24.314
272,0.075555556,503.2,0.139777778,0:04:32.000,3.5159,7006.400,528.900,1790.000,01/09/2021 20:40:39,24633.8,24.316
273,0.075833333,505.05,0.140291667,0:04:33.000,3.5165,7006.400,530.900,1796.800,01/09/2021 20:40:40,24638.0,24.318
274,0.076111111,506.9,0.140805556,0:04:34.000,3.5171,7000.200,532.800,1803.700,01/09/2021 20:40:41,24620.4,24.317
275,0.076388889,508.75,0.141319444,0:04:35.000,3.5177,7000.200,534.800,1810.500,01/09/2021 20:40:42,24624.6,24.316
276,0.076666667,510.6,0.141833333,0:04:36.000,3.5181,7000.200,536.700,1817.400,01/09/2021 20:40:43,24627.4,24.316
277,0.076944444,512.45,0.142347222,0:04:37.000,3.5187,7006.400,538.700,1824.200,01/09/2021 20:40:44,24653.4,24.317
278,0.077222222,514.3,0.142861111,0:04:38.000,3.5199,7000.200,540.600,1831.000,01/09/2021 20:40:45,24640.0,24.318
279,0.0775,516.15,0.143375,0:04:39.000,3.5205,7000.200,542.500,1837.900,01/09/2021 20:40:46,24644.2,24.319
280,0.077777778,518,0.143888889,0:04:40.000,3.5212,7006.400,544.500,1844.700,01/09/2021 20:40:47,24670.9,24.321
281,0.078055556,519.85,0.144402778,0:04:41.000,3.5215,7000.200,546.400,1851.600,01/09/2021 20:40:48,24651.2,24.322
282,0.078333333,521.7,0.144916667,0:04:42.000,3.5221,7006.400,548.400,1858.400,01/09/2021 20:40:49,24677.2,24.322
283,0.078611111,523.55,0.145430556,0:04:43.000,3.5227,7000.200,550.300,1865.300,01/09/2021 20:40:50,24659.6,24.32
284,0.078888889,525.4,0.145944444,0:04:44.000,3.5233,7000.200,552.300,1872.200,01/09/2021 20:40:51,24663.8,24.321
285,0.079166667,527.25,0.146458333,0:04:45.000,3.5239,7000.200,554.200,1879.000,01/09/2021 20:40:52,24668.0,24.324
286,0.079444444,529.1,0.146972222,0:04:46.000,3.5246,7006.400,556.200,1885.900,01/09/2021 20:40:53,24694.8,24.324
287,0.079722222,530.95,0.147486111,0:04:47.000,3.5252,7000.200,558.100,1892.700,01/09/2021 20:40:54,24677.1,24.325
288,0.08,532.8,0.148,0:04:48.000,3.5255,7000.200,560.100,1899.600,01/09/2021 20:40:55,24679.2,24.326
289,0.080277778,534.65,0.148513889,0:04:49.000,3.5261,7006.400,562.000,1906.400,01/09/2021 20:40:56,24705.3,24.326
290,0.080555556,536.5,0.149027778,0:04:50.000,3.5267,7006.400,563.900,1913.300,01/09/2021 20:40:57,24709.5,24.326
291,0.080833333,538.35,0.149541667,0:04:51.000,3.5277,7000.200,565.900,1920.200,01/09/2021 20:40:58,24694.6,24.328
292,0.081111111,540.2,0.150055556,0:04:52.000,3.5283,7006.400,567.800,1927.000,01/09/2021 20:40:59,24720.7,24.328
293,0.081388889,542.05,0.150569444,0:04:53.000,3.5289,7000.200,569.800,1933.900,01/09/2021 20:41:00,24703.0,24.328
294,0.081666667,543.9,0.151083333,0:04:54.000,3.5295,7000.200,571.700,1940.800,01/09/2021 20:41:01,24707.2,24.33
295,0.081944444,545.75,0.151597222,0:04:55.000,3.5298,7006.400,573.700,1947.600,01/09/2021 20:41:02,24731.2,24.331
296,0.082222222,547.6,0.152111111,0:04:56.000,3.5305,7006.400,575.600,1954.500,01/09/2021 20:41:03,24736.1,24.332
297,0.0825,549.45,0.152625,0:04:57.000,3.5311,7000.200,577.600,1961.400,01/09/2021 20:41:04,24718.4,24.334
298,0.082777778,551.3,0.153138889,0:04:58.000,3.5317,7000.200,579.500,1968.200,01/09/2021 20:41:05,24722.6,24.336
299,0.083055556,553.15,0.153652778,0:04:59.000,3.5323,7006.400,581.500,1975.100,01/09/2021 20:41:06,24748.7,24.337
300,0.083333333,555,0.154166667,0:05:00.000,3.5329,7006.400,583.400,1982.000,01/09/2021 20:41:07,24752.9,24.339
301,0.083611111,556.85,0.154680556,0:05:01.000,3.5332,7006.400,585.300,1988.900,01/09/2021 20:41:08,24755.0,24.337
302,0.083888889,558.7,0.155194444,0:05:02.000,3.5339,7006.400,587.300,1995.700,01/09/2021 20:41:09,24759.9,24.337
303,0.084166667,560.55,0.155708333,0:05:03.000,3.5345,7006.400,589.200,2002.600,01/09/2021 20:41:10,24764.1,24.339
304,0.084444444,562.4,0.156222222,0:05:04.000,3.5354,7006.400,591.200,2009.500,01/09/2021 20:41:11,24770.4,24.341
305,0.084722222,564.25,0.156736111,0:05:05.000,3.5357,7006.400,593.100,2016.400,01/09/2021 20:41:12,24772.5,24.341
306,0.085,566.1,0.15725,0:05:06.000,3.5363,7000.200,595.100,2023.200,01/09/2021 20:41:13,24754.8,24.342
307,0.085277778,567.95,0.157763889,0:05:07.000,3.5370,7000.200,597.000,2030.100,01/09/2021 20:41:14,24759.7,24.341
308,0.085555556,569.8,0.158277778,0:05:08.000,3.5376,7006.400,599.000,2037.000,01/09/2021 20:41:15,24785.8,24.342
309,0.085833333,571.65,0.158791667,0:05:09.000,3.5382,7006.400,600.900,2043.900,01/09/2021 20:41:16,24790.0,24.339
310,0.086111111,573.5,0.159305556,0:05:10.000,3.5385,7000.200,602.900,2050.800,01/09/2021 20:41:17,24770.2,24.336
311,0.086388889,575.35,0.159819444,0:05:11.000,3.5391,7006.400,604.800,2057.700,01/09/2021 20:41:18,24796.4,24.337
312,0.086666667,577.2,0.160333333,0:05:12.000,3.5398,7000.200,606.800,2064.500,01/09/2021 20:41:19,24779.3,24.338
313,0.086944444,579.05,0.160847222,0:05:13.000,3.5404,7006.400,608.700,2071.400,01/09/2021 20:41:20,24805.5,24.338
314,0.087222222,580.9,0.161361111,0:05:14.000,3.5407,7000.200,610.600,2078.300,01/09/2021 20:41:21,24785.6,24.338
315,0.0875,582.75,0.161875,0:05:15.000,3.5413,7006.400,612.600,2085.200,01/09/2021 20:41:22,24811.8,24.338
316,0.087777778,584.6,0.162388889,0:05:16.000,3.5419,7006.400,614.500,2092.100,01/09/2021 20:41:23,24816.0,24.337
317,0.088055556,586.45,0.162902778,0:05:17.000,3.5425,7006.400,616.500,2099.000,01/09/2021 20:41:24,24820.2,24.334
318,0.088333333,588.3,0.163416667,0:05:18.000,3.5432,7000.200,618.400,2105.900,01/09/2021 20:41:25,24803.1,24.333
319,0.088611111,590.15,0.163930556,0:05:19.000,3.5438,7006.400,620.400,2112.800,01/09/2021 20:41:26,24829.3,24.334
320,0.088888889,592,0.164444444,0:05:20.000,3.5444,7000.200,622.300,2119.700,01/09/2021 20:41:27,24811.5,24.334
321,0.089166667,593.85,0.164958333,0:05:21.000,3.5447,7006.400,624.300,2126.600,01/09/2021 20:41:28,24835.6,24.334
322,0.089444444,595.7,0.165472222,0:05:22.000,3.5453,7006.400,626.200,2133.500,01/09/2021 20:41:29,24839.8,24.335
323,0.089722222,597.55,0.165986111,0:05:23.000,3.5460,7000.200,628.200,2140.400,01/09/2021 20:41:30,24822.7,24.336
324,0.09,599.4,0.1665,0:05:24.000,3.5463,7000.200,630.100,2147.300,01/09/2021 20:41:31,24824.8,24.338
325,0.090277778,601.25,0.167013889,0:05:25.000,3.5469,7000.200,632.000,2154.200,01/09/2021 20:41:32,24829.0,24.34
326,0.090555556,603.1,0.167527778,0:05:26.000,3.5475,7000.200,634.000,2161.100,01/09/2021 20:41:33,24833.2,24.341
327,0.090833333,604.95,0.168041667,0:05:27.000,3.5478,7006.400,635.900,2168.000,01/09/2021 20:41:34,24857.3,24.341
328,0.091111111,606.8,0.168555556,0:05:28.000,3.5484,7006.400,637.900,2174.900,01/09/2021 20:41:35,24861.5,24.342
329,0.091388889,608.65,0.169069444,0:05:29.000,3.5487,7006.400,639.800,2181.800,01/09/2021 20:41:36,24863.6,24.345
330,0.091666667,610.5,0.169583333,0:05:30.000,3.5494,7006.400,641.800,2188.700,01/09/2021 20:41:37,24868.5,24.347
331,0.091944444,612.35,0.170097222,0:05:31.000,3.5503,7006.400,643.700,2195.600,01/09/2021 20:41:38,24874.8,24.348
332,0.092222222,614.2,0.170611111,0:05:32.000,3.5509,7006.400,645.700,2202.500,01/09/2021 20:41:39,24879.0,24.35
333,0.0925,616.05,0.171125,0:05:33.000,3.5512,7006.400,647.600,2209.400,01/09/2021 20:41:40,24881.1,24.352
334,0.092777778,617.9,0.171638889,0:05:34.000,3.5518,7006.400,649.600,2216.300,01/09/2021 20:41:41,24885.3,24.354
335,0.093055556,619.75,0.172152778,0:05:35.000,3.5522,7006.400,651.500,2223.200,01/09/2021 20:41:42,24888.1,24.352
336,0.093333333,621.6,0.172666667,0:05:36.000,3.5528,7006.400,653.400,2230.100,01/09/2021 20:41:43,24892.3,24.352
337,0.093611111,623.45,0.173180556,0:05:37.000,3.5534,7006.400,655.400,2237.100,01/09/2021 20:41:44,24896.5,24.349
338,0.093888889,625.3,0.173694444,0:05:38.000,3.5537,7006.400,657.300,2244.000,01/09/2021 20:41:45,24898.6,24.35
339,0.094166667,627.15,0.174208333,0:05:39.000,3.5543,7006.400,659.300,2250.900,01/09/2021 20:41:46,24902.8,24.349
340,0.094444444,629,0.174722222,0:05:40.000,3.5546,7000.200,661.200,2257.800,01/09/2021 20:41:47,24882.9,24.35
341,0.094722222,630.85,0.175236111,0:05:41.000,3.5553,7006.400,663.200,2264.700,01/09/2021 20:41:48,24909.9,24.352
342,0.095,632.7,0.17575,0:05:42.000,3.5556,7006.400,665.100,2271.600,01/09/2021 20:41:49,24912.0,24.355
343,0.095277778,634.55,0.176263889,0:05:43.000,3.5562,7006.400,667.100,2278.600,01/09/2021 20:41:50,24916.2,24.357
344,0.095555556,636.4,0.176777778,0:05:44.000,3.5565,7006.400,669.000,2285.500,01/09/2021 20:41:51,24918.3,24.358
345,0.095833333,638.25,0.177291667,0:05:45.000,3.5571,7000.200,671.000,2292.400,01/09/2021 20:41:52,24900.4,24.359
346,0.096111111,640.1,0.177805556,0:05:46.000,3.5580,7006.400,672.900,2299.300,01/09/2021 20:41:53,24928.8,24.359
347,0.096388889,641.95,0.178319444,0:05:47.000,3.5584,7006.400,674.800,2306.200,01/09/2021 20:41:54,24931.6,24.36
348,0.096666667,643.8,0.178833333,0:05:48.000,3.5590,7006.400,676.800,2313.200,01/09/2021 20:41:55,24935.8,24.362
349,0.096944444,645.65,0.179347222,0:05:49.000,3.5593,7000.200,678.700,2320.100,01/09/2021 20:41:56,24915.8,24.364
350,0.097222222,647.5,0.179861111,0:05:50.000,3.5599,7006.400,680.700,2327.000,01/09/2021 20:41:57,24942.1,24.365
351,0.0975,649.35,0.180375,0:05:51.000,3.5602,7000.200,682.600,2333.900,01/09/2021 20:41:58,24922.1,24.364
352,0.097777778,651.2,0.180888889,0:05:52.000,3.5608,7006.400,684.600,2340.900,01/09/2021 20:41:59,24948.4,24.36
353,0.098055556,653.05,0.181402778,0:05:53.000,3.5611,7000.200,686.500,2347.800,01/09/2021 20:42:00,24928.4,24.357
354,0.098333333,654.9,0.181916667,0:05:54.000,3.5618,7006.400,688.500,2354.700,01/09/2021 20:42:01,24955.4,24.356
355,0.098611111,656.75,0.182430556,0:05:55.000,3.5621,7000.200,690.400,2361.700,01/09/2021 20:42:02,24935.4,24.356
356,0.098888889,658.6,0.182944444,0:05:56.000,3.5627,7000.200,692.400,2368.600,01/09/2021 20:42:03,24939.6,24.354
357,0.099166667,660.45,0.183458333,0:05:57.000,3.5630,7006.400,694.300,2375.500,01/09/2021 20:42:04,24963.8,24.354
358,0.099444444,662.3,0.183972222,0:05:58.000,3.5636,7006.400,696.300,2382.400,01/09/2021 20:42:05,24968.0,24.353
359,0.099722222,664.15,0.184486111,0:05:59.000,3.5639,7006.400,698.200,2389.400,01/09/2021 20:42:06,24970.1,24.351
360,0.1,666,0.185,0:06:00.000,3.5646,7006.400,700.100,2396.300,01/09/2021 20:42:07,24975.0,24.348
361,0.100277778,667.85,0.185513889,0:06:01.000,3.5649,7006.400,702.100,2403.300,01/09/2021 20:42:08,24977.1,24.348
362,0.100555556,669.7,0.186027778,0:06:02.000,3.5658,7000.200,704.000,2410.200,01/09/2021 20:42:09,24961.3,24.349
363,0.100833333,671.55,0.186541667,0:06:03.000,3.5661,7006.400,706.000,2417.100,01/09/2021 20:42:10,24985.5,24.35
364,0.101111111,673.4,0.187055556,0:06:04.000,3.5664,7000.200,707.900,2424.100,01/09/2021 20:42:11,24965.5,24.352
365,0.101388889,675.25,0.187569444,0:06:05.000,3.5670,7000.200,709.900,2431.000,01/09/2021 20:42:12,24969.7,24.355
366,0.101666667,677.1,0.188083333,0:06:06.000,3.5673,7006.400,711.800,2437.900,01/09/2021 20:42:13,24993.9,24.357
367,0.101944444,678.95,0.188597222,0:06:07.000,3.5680,7006.400,713.800,2444.900,01/09/2021 20:42:14,24998.8,24.36
368,0.102222222,680.8,0.189111111,0:06:08.000,3.5683,7000.200,715.700,2451.800,01/09/2021 20:42:15,24978.8,24.362
369,0.1025,682.65,0.189625,0:06:09.000,3.5686,7006.400,717.700,2458.800,01/09/2021 20:42:16,25003.0,24.364
370,0.102777778,684.5,0.190138889,0:06:10.000,3.5692,7006.400,719.600,2465.700,01/09/2021 20:42:17,25007.2,24.367
371,0.103055556,686.35,0.190652778,0:06:11.000,3.5695,7006.400,721.500,2472.700,01/09/2021 20:42:18,25009.3,24.371
372,0.103333333,688.2,0.191166667,0:06:12.000,3.5701,7000.200,723.500,2479.600,01/09/2021 20:42:19,24991.4,24.373
373,0.103611111,690.05,0.191680556,0:06:13.000,3.5704,7000.200,725.400,2486.500,01/09/2021 20:42:20,24993.5,24.373
374,0.103888889,691.9,0.192194444,0:06:14.000,3.5708,7006.400,727.400,2493.500,01/09/2021 20:42:21,25018.5,24.373
375,0.104166667,693.75,0.192708333,0:06:15.000,3.5714,7006.400,729.300,2500.400,01/09/2021 20:42:22,25022.7,24.373
376,0.104444444,695.6,0.193222222,0:06:16.000,3.5717,7000.200,731.300,2507.400,01/09/2021 20:42:23,25002.6,24.374
377,0.104722222,697.45,0.193736111,0:06:17.000,3.5720,7006.400,733.200,2514.300,01/09/2021 20:42:24,25026.9,24.375
378,0.105,699.3,0.19425,0:06:18.000,3.5729,7000.200,735.200,2521.300,01/09/2021 20:42:25,25011.0,24.378
379,0.105277778,701.15,0.194763889,0:06:19.000,3.5732,7006.400,737.100,2528.200,01/09/2021 20:42:26,25035.3,24.381
380,0.105555556,703,0.195277778,0:06:20.000,3.5735,7006.400,739.100,2535.200,01/09/2021 20:42:27,25037.4,24.381
381,0.105833333,704.85,0.195791667,0:06:21.000,3.5742,7006.400,741.000,2542.100,01/09/2021 20:42:28,25042.3,24.381
382,0.106111111,706.7,0.196305556,0:06:22.000,3.5745,7006.400,742.900,2549.100,01/09/2021 20:42:29,25044.4,24.381
383,0.106388889,708.55,0.196819444,0:06:23.000,3.5748,7000.200,744.900,2556.100,01/09/2021 20:42:30,25024.3,24.383
384,0.106666667,710.4,0.197333333,0:06:24.000,3.5751,7006.400,746.800,2563.000,01/09/2021 20:42:31,25048.6,24.382
385,0.106944444,712.25,0.197847222,0:06:25.000,3.5757,7006.400,748.800,2570.000,01/09/2021 20:42:32,25052.8,24.382
386,0.107222222,714.1,0.198361111,0:06:26.000,3.5760,7006.400,750.700,2576.900,01/09/2021 20:42:33,25054.9,24.384
387,0.1075,715.95,0.198875,0:06:27.000,3.5763,7000.200,752.700,2583.900,01/09/2021 20:42:34,25034.8,24.388
388,0.107777778,717.8,0.199388889,0:06:28.000,3.5766,7006.400,754.600,2590.800,01/09/2021 20:42:35,25059.1,24.39
389,0.108055556,719.65,0.199902778,0:06:29.000,3.5773,7006.400,756.600,2597.800,01/09/2021 20:42:36,25064.0,24.39
390,0.108333333,721.5,0.200416667,0:06:30.000,3.5776,7006.400,758.500,2604.800,01/09/2021 20:42:37,25066.1,24.388
391,0.108611111,723.35,0.200930556,0:06:31.000,3.5779,7006.400,760.500,2611.700,01/09/2021 20:42:38,25068.2,24.386
392,0.108888889,725.2,0.201444444,0:06:32.000,3.5782,7006.400,762.400,2618.700,01/09/2021 20:42:39,25070.3,24.385
393,0.109166667,727.05,0.201958333,0:06:33.000,3.5788,7006.400,764.300,2625.700,01/09/2021 20:42:40,25074.5,24.385
394,0.109444444,728.9,0.202472222,0:06:34.000,3.5791,7006.400,766.300,2632.600,01/09/2021 20:42:41,25076.6,24.386
395,0.109722222,730.75,0.202986111,0:06:35.000,3.5794,7006.400,768.200,2639.600,01/09/2021 20:42:42,25078.7,24.385
396,0.11,732.6,0.2035,0:06:36.000,3.5797,7006.400,770.200,2646.600,01/09/2021 20:42:43,25080.8,24.386
397,0.110277778,734.45,0.204013889,0:06:37.000,3.5807,7000.200,772.100,2653.500,01/09/2021 20:42:44,25065.6,24.388
398,0.110555556,736.3,0.204527778,0:06:38.000,3.5810,7006.400,774.100,2660.500,01/09/2021 20:42:45,25089.9,24.389
399,0.110833333,738.15,0.205041667,0:06:39.000,3.5813,7006.400,776.000,2667.500,01/09/2021 20:42:46,25092.0,24.388
400,0.111111111,740,0.205555556,0:06:40.000,3.5816,7006.400,778.000,2674.400,01/09/2021 20:42:47,25094.1,24.388
