col 1,Time,col 2,col 3,col 4,col 5,col 6
23033,09-Jan-21 13:41:16:238,00:11:52:36:821,45.585,0,25.521,0
23034,09-Jan-21 13:41:18:094,00:11:52:38:677,45.582,0,25.518,0
23035,09-Jan-21 13:41:19:950,00:11:52:40:533,45.578,0,25.517,0
23036,09-Jan-21 13:41:21:806,00:11:52:42:389,45.577,0,25.516,0
23037,09-Jan-21 13:41:23:663,00:11:52:44:246,45.572,0,25.518,0
23038,09-Jan-21 13:41:25:521,00:11:52:46:104,45.569,0,25.518,0
23039,09-Jan-21 13:41:27:380,00:11:52:47:963,45.566,0,25.519,0
23040,09-Jan-21 13:41:29:238,00:11:52:49:821,45.563,0,25.519,0
23041,09-Jan-21 13:41:31:095,00:11:52:51:678,45.558,0,25.52,0
23042,09-Jan-21 13:41:32:952,00:11:52:53:535,45.558,0,25.521,0
23043,09-Jan-21 13:41:34:808,00:11:52:55:391,45.558,0,25.52,0
23044,09-Jan-21 13:41:36:663,00:11:52:57:246,45.556,0,25.519,0
23045,09-Jan-21 13:41:38:521,00:11:52:59:104,45.554,0,25.519,0
23046,09-Jan-21 13:41:40:378,00:11:53:00:961,45.552,0,25.521,0
23047,09-Jan-21 13:41:42:234,00:11:53:02:817,45.552,0,25.524,0
23048,09-Jan-21 13:41:44:089,00:11:53:04:672,45.551,0,25.528,0
23049,09-Jan-21 13:41:45:946,00:11:53:06:529,45.55,0,25.531,0
23050,09-Jan-21 13:41:47:802,00:11:53:08:385,45.547,0,25.533,0
23051,09-Jan-21 13:41:49:657,00:11:53:10:240,45.542,0,25.533,0
23052,09-Jan-21 13:41:51:515,00:11:53:12:098,45.538,0,25.534,0
23053,09-Jan-21 13:41:53:372,00:11:53:13:955,45.537,0,25.535,0
23054,09-Jan-21 13:41:55:228,00:11:53:15:811,45.536,0,25.537,0
23055,09-Jan-21 13:41:57:083,00:11:53:17:666,45.532,0,25.541,0
23056,09-Jan-21 13:41:58:942,00:11:53:19:525,45.532,0,25.541,0
23057,09-Jan-21 13:42:00:798,00:11:53:21:381,45.536,0,25.542,0
23058,09-Jan-21 13:42:02:654,00:11:53:23:237,45.533,0,25.541,0
23059,09-Jan-21 13:42:04:512,00:11:53:25:095,45.526,0,25.541,0
23060,09-Jan-21 13:42:06:369,00:11:53:26:952,45.521,0,25.54,0
23061,09-Jan-21 13:42:08:226,00:11:53:28:809,45.517,0,25.535,0
23062,09-Jan-21 13:42:10:084,00:11:53:30:667,45.513,0,25.53,0
23063,09-Jan-21 13:42:11:941,00:11:53:32:524,45.512,0,25.528,0
23064,09-Jan-21 13:42:13:796,00:11:53:34:379,45.511,0,25.529,0
23065,09-Jan-21 13:42:15:651,00:11:53:36:234,45.51,0,25.53,0
23066,09-Jan-21 13:42:17:507,00:11:53:38:090,45.511,0,25.528,0
23067,09-Jan-21 13:42:19:365,00:11:53:39:948,45.512,0,25.527,0
23068,09-Jan-21 13:42:21:220,00:11:53:41:803,45.513,0,25.525,0
23069,09-Jan-21 13:42:23:076,00:11:53:43:659,45.518,0,25.524,0
23070,09-Jan-21 13:42:24:933,00:11:53:45:516,45.523,0,25.522,0
23071,09-Jan-21 13:42:26:789,00:11:53:47:372,45.528,0,25.523,0
23072,09-Jan-21 13:42:28:644,00:11:53:49:227,45.532,0,25.524,0
23073,09-Jan-21 13:42:30:501,00:11:53:51:084,45.539,0,25.526,0
23074,09-Jan-21 13:42:32:357,00:11:53:52:940,45.544,0,25.528,0
23075,09-Jan-21 13:42:34:214,00:11:53:54:797,45.551,0,25.527,0
23076,09-Jan-21 13:42:36:070,00:11:53:56:653,45.559,0,25.527,0
23077,09-Jan-21 13:42:37:925,00:11:53:58:508,45.568,0,25.526,0
23078,09-Jan-21 13:42:39:781,00:11:54:00:364,45.576,0,25.525,0
23079,09-Jan-21 13:42:41:636,00:11:54:02:219,45.584,0,25.524,0
23080,09-Jan-21 13:42:43:492,00:11:54:04:075,45.592,0,25.525,0
23081,09-Jan-21 13:42:45:347,00:11:54:05:930,45.599,0,25.527,0
23082,09-Jan-21 13:42:47:203,00:11:54:07:786,45.608,0,25.528,0
23083,09-Jan-21 13:42:49:060,00:11:54:09:643,45.617,0,25.527,0
23084,09-Jan-21 13:42:50:916,00:11:54:11:499,45.625,0,25.526,0
23085,09-Jan-21 13:42:52:771,00:11:54:13:354,45.636,0,25.526,0
23086,09-Jan-21 13:42:54:628,00:11:54:15:211,45.649,0,25.526,0
23087,09-Jan-21 13:42:56:484,00:11:54:17:067,45.66,0,25.523,0
23088,09-Jan-21 13:42:58:341,00:11:54:18:924,45.671,0,25.52,0
23089,09-Jan-21 13:43:00:196,00:11:54:20:779,45.681,0,25.52,0
23090,09-Jan-21 13:43:02:051,00:11:54:22:634,45.693,0,25.522,0
23091,09-Jan-21 13:43:03:906,00:11:54:24:489,45.707,0,25.526,0
23092,09-Jan-21 13:43:05:761,00:11:54:26:344,45.718,0,25.525,0
23093,09-Jan-21 13:43:07:619,00:11:54:28:202,45.73,0,25.525,0
23094,09-Jan-21 13:43:09:475,00:11:54:30:058,45.745,0,25.522,0
23095,09-Jan-21 13:43:11:331,00:11:54:31:914,45.761,0,25.521,0
23096,09-Jan-21 13:43:13:187,00:11:54:33:770,45.772,0,25.521,0
23097,09-Jan-21 13:43:15:045,00:11:54:35:628,45.783,0,25.522,0
23098,09-Jan-21 13:43:16:902,00:11:54:37:485,45.796,0,25.522,0
23099,09-Jan-21 13:43:18:757,00:11:54:39:340,45.811,0,25.522,0
23100,09-Jan-21 13:43:20:613,00:11:54:41:196,45.828,0,25.52,0
23101,09-Jan-21 13:43:22:471,00:11:54:43:054,45.839,0,25.519,0
23102,09-Jan-21 13:43:24:326,00:11:54:44:909,45.853,0,25.516,0
23103,09-Jan-21 13:43:26:183,00:11:54:46:766,45.852,0,25.516,0
23104,09-Jan-21 13:43:28:040,00:11:54:48:623,45.843,0,25.517,0
23105,09-Jan-21 13:43:29:898,00:11:54:50:481,45.832,0,25.515,0
23106,09-Jan-21 13:43:31:754,00:11:54:52:337,45.82,0,25.515,0
23107,09-Jan-21 13:43:33:611,00:11:54:54:194,45.811,0,25.515,0
23108,09-Jan-21 13:43:35:469,00:11:54:56:052,45.803,0,25.516,0
23109,09-Jan-21 13:43:37:326,00:11:54:57:909,45.796,0,25.516,0
23110,09-Jan-21 13:43:39:183,00:11:54:59:766,45.788,0,25.518,0
23111,09-Jan-21 13:43:41:039,00:11:55:01:622,45.781,0,25.52,0
23112,09-Jan-21 13:43:42:896,00:11:55:03:479,45.774,0,25.521,0
23113,09-Jan-21 13:43:44:752,00:11:55:05:335,45.768,0,25.523,0
23114,09-Jan-21 13:43:46:608,00:11:55:07:191,45.762,0,25.525,0
23115,09-Jan-21 13:43:48:465,00:11:55:09:048,45.759,0,25.527,0
23116,09-Jan-21 13:43:50:321,00:11:55:10:904,45.752,0,25.529,0
23117,09-Jan-21 13:43:52:177,00:11:55:12:760,45.748,0,25.531,0
23118,09-Jan-21 13:43:54:032,00:11:55:14:615,45.745,0,25.53,0
23119,09-Jan-21 13:43:55:889,00:11:55:16:472,45.74,0,25.526,0
23120,09-Jan-21 13:43:57:745,00:11:55:18:328,45.736,0,25.525,0
23121,09-Jan-21 13:43:59:600,00:11:55:20:183,45.734,0,25.525,0
23122,09-Jan-21 13:44:01:456,00:11:55:22:039,45.732,0,25.526,0
23123,09-Jan-21 13:44:03:313,00:11:55:23:896,45.731,0,25.527,0
23124,09-Jan-21 13:44:05:170,00:11:55:25:753,45.731,0,25.527,0
23125,09-Jan-21 13:44:07:028,00:11:55:27:611,45.728,0,25.528,0
23126,09-Jan-21 13:44:08:885,00:11:55:29:468,45.727,0,25.528,0
23127,09-Jan-21 13:44:10:743,00:11:55:31:326,45.726,0,25.53,0
23128,09-Jan-21 13:44:12:599,00:11:55:33:182,45.724,0,25.533,0
23129,09-Jan-21 13:44:14:456,00:11:55:35:039,45.722,0,25.532,0
23130,09-Jan-21 13:44:16:314,00:11:55:36:897,45.72,0,25.532,0
23131,09-Jan-21 13:44:18:171,00:11:55:38:754,45.718,0,25.532,0
23132,09-Jan-21 13:44:20:027,00:11:55:40:610,45.714,0,25.532,0
23133,09-Jan-21 13:44:21:883,00:11:55:42:466,45.711,0,25.532,0
23134,09-Jan-21 13:44:23:739,00:11:55:44:322,45.709,0,25.532,0
23135,09-Jan-21 13:44:25:595,00:11:55:46:178,45.709,0,25.535,0
23136,09-Jan-21 13:44:27:450,00:11:55:48:033,45.71,0,25.535,0
23137,09-Jan-21 13:44:29:305,00:11:55:49:888,45.708,0,25.536,0
23138,09-Jan-21 13:44:31:161,00:11:55:51:744,45.708,0,25.536,0
23139,09-Jan-21 13:44:33:018,00:11:55:53:601,45.708,0,25.537,0
23140,09-Jan-21 13:44:34:874,00:11:55:55:457,45.705,0,25.536,0
23141,09-Jan-21 13:44:36:731,00:11:55:57:314,45.704,0,25.535,0
23142,09-Jan-21 13:44:38:587,00:11:55:59:170,45.702,0,25.537,0
23143,09-Jan-21 13:44:40:443,00:11:56:01:026,45.702,0,25.54,0
23144,09-Jan-21 13:44:42:298,00:11:56:02:881,45.701,0,25.541,0
23145,09-Jan-21 13:44:44:155,00:11:56:04:738,45.7,0,25.541,0
23146,09-Jan-21 13:44:46:011,00:11:56:06:594,45.698,0,25.539,0
23147,09-Jan-21 13:44:47:865,00:11:56:08:448,45.698,0,25.537,0
23148,09-Jan-21 13:44:49:721,00:11:56:10:304,45.697,0,25.537,0
23149,09-Jan-21 13:44:51:579,00:11:56:12:162,45.695,0,25.537,0
23150,09-Jan-21 13:44:53:436,00:11:56:14:019,45.691,0,25.538,0
23151,09-Jan-21 13:44:55:290,00:11:56:15:873,45.689,0,25.539,0
23152,09-Jan-21 13:44:57:147,00:11:56:17:730,45.688,0,25.54,0
23153,09-Jan-21 13:44:59:005,00:11:56:19:588,45.688,0,25.541,0
23154,09-Jan-21 13:45:00:861,00:11:56:21:444,45.687,0,25.544,0
23155,09-Jan-21 13:45:02:717,00:11:56:23:300,45.686,0,25.546,0
23156,09-Jan-21 13:45:04:573,00:11:56:25:156,45.686,0,25.544,0
23157,09-Jan-21 13:45:06:431,00:11:56:27:014,45.684,0,25.541,0
23158,09-Jan-21 13:45:08:287,00:11:56:28:870,45.683,0,25.538,0
23159,09-Jan-21 13:45:10:143,00:11:56:30:726,45.682,0,25.538,0
23160,09-Jan-21 13:45:12:000,00:11:56:32:583,45.681,0,25.541,0
23161,09-Jan-21 13:45:13:855,00:11:56:34:438,45.678,0,25.544,0
23162,09-Jan-21 13:45:15:712,00:11:56:36:295,45.675,0,25.547,0
23163,09-Jan-21 13:45:17:569,00:11:56:38:152,45.675,0,25.547,0
23164,09-Jan-21 13:45:19:424,00:11:56:40:007,45.676,0,25.547,0
23165,09-Jan-21 13:45:21:280,00:11:56:41:863,45.678,0,25.545,0
23166,09-Jan-21 13:45:23:135,00:11:56:43:718,45.675,0,25.543,0
23167,09-Jan-21 13:45:24:991,00:11:56:45:574,45.675,0,25.542,0
23168,09-Jan-21 13:45:26:846,00:11:56:47:429,45.672,0,25.544,0
23169,09-Jan-21 13:45:28:701,00:11:56:49:284,45.67,0,25.548,0
23170,09-Jan-21 13:45:30:557,00:11:56:51:140,45.669,0,25.551,0
23171,09-Jan-21 13:45:32:414,00:11:56:52:997,45.667,0,25.553,0
23172,09-Jan-21 13:45:34:272,00:11:56:54:855,45.667,0,25.555,0
23173,09-Jan-21 13:45:36:128,00:11:56:56:711,45.666,0,25.557,0
23174,09-Jan-21 13:45:37:985,00:11:56:58:568,45.663,0,25.553,0
23175,09-Jan-21 13:45:39:842,00:11:57:00:425,45.662,0,25.553,0
23176,09-Jan-21 13:45:41:697,00:11:57:02:280,45.662,0,25.553,0
23177,09-Jan-21 13:45:43:553,00:11:57:04:136,45.658,0,25.552,0
23178,09-Jan-21 13:45:45:408,00:11:57:05:991,45.655,0,25.552,0
23179,09-Jan-21 13:45:47:266,00:11:57:07:849,45.656,0,25.553,0
23180,09-Jan-21 13:45:49:121,00:11:57:09:704,45.656,0,25.555,0
23181,09-Jan-21 13:45:50:977,00:11:57:11:560,45.657,0,25.559,0
23182,09-Jan-21 13:45:52:834,00:11:57:13:417,45.656,0,25.56,0
23183,09-Jan-21 13:45:54:690,00:11:57:15:273,45.653,0,25.559,0
23184,09-Jan-21 13:45:56:546,00:11:57:17:129,45.652,0,25.559,0
23185,09-Jan-21 13:45:58:403,00:11:57:18:986,45.651,0,25.559,0
23186,09-Jan-21 13:46:00:260,00:11:57:20:843,45.648,0,25.56,0
23187,09-Jan-21 13:46:02:118,00:11:57:22:701,45.648,0,25.563,0
23188,09-Jan-21 13:46:03:973,00:11:57:24:556,45.653,0,25.566,0
23189,09-Jan-21 13:46:05:829,00:11:57:26:412,45.647,0,25.57,0
23190,09-Jan-21 13:46:07:684,00:11:57:28:267,45.643,0,25.573,0
23191,09-Jan-21 13:46:09:540,00:11:57:30:123,45.638,0,25.573,0
23192,09-Jan-21 13:46:11:395,00:11:57:31:978,45.635,0,25.573,0
23193,09-Jan-21 13:46:13:251,00:11:57:33:834,45.635,0,25.574,0
23194,09-Jan-21 13:46:15:107,00:11:57:35:690,45.634,0,25.574,0
23195,09-Jan-21 13:46:16:963,00:11:57:37:546,45.635,0,25.574,0
23196,09-Jan-21 13:46:18:819,00:11:57:39:402,45.636,0,25.575,0
23197,09-Jan-21 13:46:20:675,00:11:57:41:258,45.638,0,25.575,0
23198,09-Jan-21 13:46:22:531,00:11:57:43:114,45.64,0,25.576,0
23199,09-Jan-21 13:46:24:387,00:11:57:44:970,45.643,0,25.575,0
23200,09-Jan-21 13:46:26:245,00:11:57:46:828,45.648,0,25.574,0
23201,09-Jan-21 13:46:28:101,00:11:57:48:684,45.652,0,25.573,0
23202,09-Jan-21 13:46:29:959,00:11:57:50:542,45.658,0,25.571,0
23203,09-Jan-21 13:46:31:814,00:11:57:52:397,45.664,0,25.571,0
23204,09-Jan-21 13:46:33:669,00:11:57:54:252,45.67,0,25.573,0
23205,09-Jan-21 13:46:35:525,00:11:57:56:108,45.678,0,25.574,0
23206,09-Jan-21 13:46:37:380,00:11:57:57:963,45.685,0,25.576,0
23207,09-Jan-21 13:46:39:238,00:11:57:59:821,45.692,0,25.576,0
23208,09-Jan-21 13:46:41:094,00:11:58:01:677,45.7,0,25.577,0
23209,09-Jan-21 13:46:42:949,00:11:58:03:532,45.708,0,25.575,0
23210,09-Jan-21 13:46:44:806,00:11:58:05:389,45.718,0,25.574,0
23211,09-Jan-21 13:46:46:663,00:11:58:07:246,45.73,0,25.573,0
23212,09-Jan-21 13:46:48:519,00:11:58:09:102,45.741,0,25.572,0
23213,09-Jan-21 13:46:50:376,00:11:58:10:959,45.753,0,25.571,0
23214,09-Jan-21 13:46:52:232,00:11:58:12:815,45.763,0,25.57,0
23215,09-Jan-21 13:46:54:087,00:11:58:14:670,45.773,0,25.571,0
23216,09-Jan-21 13:46:55:943,00:11:58:16:526,45.784,0,25.571,0
23217,09-Jan-21 13:46:57:800,00:11:58:18:383,45.795,0,25.574,0
23218,09-Jan-21 13:46:59:656,00:11:58:20:239,45.808,0,25.576,0
23219,09-Jan-21 13:47:01:512,00:11:58:22:095,45.819,0,25.574,0
23220,09-Jan-21 13:47:03:368,00:11:58:23:951,45.831,0,25.572,0
23221,09-Jan-21 13:47:05:225,00:11:58:25:808,45.843,0,25.573,0
23222,09-Jan-21 13:47:07:081,00:11:58:27:664,45.86,0,25.573,0
23223,09-Jan-21 13:47:08:937,00:11:58:29:520,45.873,0,25.574,0
23224,09-Jan-21 13:47:10:792,00:11:58:31:375,45.887,0,25.575,0
23225,09-Jan-21 13:47:12:647,00:11:58:33:230,45.902,0,25.575,0
23226,09-Jan-21 13:47:14:503,00:11:58:35:086,45.92,0,25.574,0
23227,09-Jan-21 13:47:16:360,00:11:58:36:943,45.936,0,25.572,0
23228,09-Jan-21 13:47:18:219,00:11:58:38:802,45.949,0,25.57,0
23229,09-Jan-21 13:47:20:075,00:11:58:40:658,45.963,0,25.57,0
23230,09-Jan-21 13:47:21:931,00:11:58:42:514,45.977,0,25.572,0
23231,09-Jan-21 13:47:23:788,00:11:58:44:371,45.993,0,25.573,0
23232,09-Jan-21 13:47:25:644,00:11:58:46:227,46.005,0,25.575,0
23233,09-Jan-21 13:47:27:499,00:11:58:48:082,46.001,0,25.574,0
23234,09-Jan-21 13:47:29:356,00:11:58:49:939,45.993,0,25.572,0
23235,09-Jan-21 13:47:31:211,00:11:58:51:794,45.984,0,25.569,0
23236,09-Jan-21 13:47:33:067,00:11:58:53:650,45.971,0,25.566,0
23237,09-Jan-21 13:47:34:923,00:11:58:55:506,45.962,0,25.564,0
23238,09-Jan-21 13:47:36:780,00:11:58:57:363,45.953,0,25.565,0
23239,09-Jan-21 13:47:38:637,00:11:58:59:220,45.945,0,25.567,0
23240,09-Jan-21 13:47:40:493,00:11:59:01:076,45.938,0,25.57,0
23241,09-Jan-21 13:47:42:349,00:11:59:02:932,45.933,0,25.572,0
23242,09-Jan-21 13:47:44:205,00:11:59:04:788,45.926,0,25.576,0
23243,09-Jan-21 13:47:46:060,00:11:59:06:643,45.923,0,25.579,0
23244,09-Jan-21 13:47:47:915,00:11:59:08:498,45.918,0,25.579,0
23245,09-Jan-21 13:47:49:771,00:11:59:10:354,45.915,0,25.58,0
23246,09-Jan-21 13:47:51:627,00:11:59:12:210,45.911,0,25.578,0
23247,09-Jan-21 13:47:53:484,00:11:59:14:067,45.909,0,25.579,0
23248,09-Jan-21 13:47:55:339,00:11:59:15:922,45.906,0,25.579,0
23249,09-Jan-21 13:47:57:196,00:11:59:17:779,45.904,0,25.581,0
23250,09-Jan-21 13:47:59:052,00:11:59:19:635,45.901,0,25.582,0
23251,09-Jan-21 13:48:00:908,00:11:59:21:491,45.898,0,25.583,0
23252,09-Jan-21 13:48:02:765,00:11:59:23:348,45.897,0,25.585,0
23253,09-Jan-21 13:48:04:620,00:11:59:25:203,45.896,0,25.586,0
23254,09-Jan-21 13:48:06:475,00:11:59:27:058,45.894,0,25.582,0
23255,09-Jan-21 13:48:08:331,00:11:59:28:914,45.892,0,25.576,0
23256,09-Jan-21 13:48:10:187,00:11:59:30:770,45.89,0,25.574,0
23257,09-Jan-21 13:48:12:043,00:11:59:32:626,45.888,0,25.572,0
23258,09-Jan-21 13:48:13:898,00:11:59:34:481,45.886,0,25.57,0
23259,09-Jan-21 13:48:15:755,00:11:59:36:338,45.886,0,25.568,0
23260,09-Jan-21 13:48:17:613,00:11:59:38:196,45.885,0,25.567,0
23261,09-Jan-21 13:48:19:470,00:11:59:40:053,45.883,0,25.567,0
23262,09-Jan-21 13:48:21:328,00:11:59:41:911,45.882,0,25.567,0
23263,09-Jan-21 13:48:23:183,00:11:59:43:766,45.882,0,25.568,0
23264,09-Jan-21 13:48:25:040,00:11:59:45:623,45.88,0,25.571,0
23265,09-Jan-21 13:48:26:897,00:11:59:47:480,45.877,0,25.574,0
23266,09-Jan-21 13:48:28:752,00:11:59:49:335,45.876,0,25.577,0
23267,09-Jan-21 13:48:30:609,00:11:59:51:192,45.876,0,25.58,0
23268,09-Jan-21 13:48:32:464,00:11:59:53:047,45.875,0,25.583,0
23269,09-Jan-21 13:48:34:320,00:11:59:54:903,45.875,0,25.586,0
23270,09-Jan-21 13:48:36:176,00:11:59:56:759,45.874,0,25.588,0
23271,09-Jan-21 13:48:38:031,00:11:59:58:614,45.873,0,25.587,0
23272,09-Jan-21 13:48:39:888,00:12:00:00:471,45.873,0,25.588,0
23273,09-Jan-21 13:48:41:746,00:12:00:02:329,45.871,0,25.587,0
23274,09-Jan-21 13:48:43:603,00:12:00:04:186,45.869,0,25.588,0
23275,09-Jan-21 13:48:45:459,00:12:00:06:042,45.869,0,25.587,0
23276,09-Jan-21 13:48:47:315,00:12:00:07:898,45.868,0,25.585,0
23277,09-Jan-21 13:48:49:171,00:12:00:09:754,45.868,0,25.584,0
23278,09-Jan-21 13:48:51:027,00:12:00:11:610,45.867,0,25.586,0
23279,09-Jan-21 13:48:52:884,00:12:00:13:467,45.864,0,25.584,0
23280,09-Jan-21 13:48:54:740,00:12:00:15:323,45.862,0,25.585,0
23281,09-Jan-21 13:48:56:597,00:12:00:17:180,45.863,0,25.583,0
23282,09-Jan-21 13:48:58:453,00:12:00:19:036,45.863,0,25.583,0
23283,09-Jan-21 13:49:00:309,00:12:00:20:892,45.862,0,25.584,0
23284,09-Jan-21 13:49:02:165,00:12:00:22:748,45.86,0,25.584,0
23285,09-Jan-21 13:49:04:021,00:12:00:24:604,45.859,0,25.586,0
23286,09-Jan-21 13:49:05:880,00:12:00:26:463,45.859,0,25.589,0
23287,09-Jan-21 13:49:07:738,00:12:00:28:321,45.859,0,25.592,0
23288,09-Jan-21 13:49:09:595,00:12:00:30:178,45.859,0,25.593,0
23289,09-Jan-21 13:49:11:453,00:12:00:32:036,45.859,0,25.593,0
23290,09-Jan-21 13:49:13:312,00:12:00:33:895,45.858,0,25.593,0
23291,09-Jan-21 13:49:15:168,00:12:00:35:751,45.857,0,25.596,0
23292,09-Jan-21 13:49:17:025,00:12:00:37:608,45.854,0,25.6,0
23293,09-Jan-21 13:49:18:881,00:12:00:39:464,45.851,0,25.603,0
23294,09-Jan-21 13:49:20:737,00:12:00:41:320,45.851,0,25.606,0
23295,09-Jan-21 13:49:22:592,00:12:00:43:175,45.851,0,25.609,0
23296,09-Jan-21 13:49:24:448,00:12:00:45:031,45.849,0,25.611,0
23297,09-Jan-21 13:49:26:306,00:12:00:46:889,45.847,0,25.61,0
23298,09-Jan-21 13:49:28:162,00:12:00:48:745,45.846,0,25.605,0
23299,09-Jan-21 13:49:30:018,00:12:00:50:601,45.845,0,25.601,0
23300,09-Jan-21 13:49:31:873,00:12:00:52:456,45.846,0,25.6,0
23301,09-Jan-21 13:49:33:731,00:12:00:54:314,45.845,0,25.598,0
23302,09-Jan-21 13:49:35:587,00:12:00:56:170,45.846,0,25.595,0
23303,09-Jan-21 13:49:37:443,00:12:00:58:026,45.844,0,25.596,0
23304,09-Jan-21 13:49:39:299,00:12:00:59:882,45.842,0,25.598,0
23305,09-Jan-21 13:49:41:154,00:12:01:01:737,45.84,0,25.599,0
23306,09-Jan-21 13:49:43:011,00:12:01:03:594,45.84,0,25.602,0
23307,09-Jan-21 13:49:44:866,00:12:01:05:449,45.84,0,25.602,0
23308,09-Jan-21 13:49:46:722,00:12:01:07:305,45.843,0,25.603,0
23309,09-Jan-21 13:49:48:577,00:12:01:09:160,45.844,0,25.602,0
23310,09-Jan-21 13:49:50:433,00:12:01:11:016,45.844,0,25.602,0
23311,09-Jan-21 13:49:52:289,00:12:01:12:872,45.842,0,25.604,0
23312,09-Jan-21 13:49:54:145,00:12:01:14:728,45.843,0,25.605,0
23313,09-Jan-21 13:49:56:001,00:12:01:16:584,45.841,0,25.607,0
23314,09-Jan-21 13:49:57:856,00:12:01:18:439,45.84,0,25.609,0
23315,09-Jan-21 13:49:59:711,00:12:01:20:294,45.84,0,25.611,0
23316,09-Jan-21 13:50:01:567,00:12:01:22:150,45.838,0,25.61,0
23317,09-Jan-21 13:50:03:423,00:12:01:24:006,45.84,0,25.611,0
23318,09-Jan-21 13:50:05:278,00:12:01:25:861,45.84,0,25.611,0
23319,09-Jan-21 13:50:07:135,00:12:01:27:718,45.845,0,25.61,0
23320,09-Jan-21 13:50:08:991,00:12:01:29:574,45.841,0,25.61,0
23321,09-Jan-21 13:50:10:846,00:12:01:31:429,45.834,0,25.61,0
23322,09-Jan-21 13:50:12:703,00:12:01:33:286,45.829,0,25.611,0
23323,09-Jan-21 13:50:14:560,00:12:01:35:143,45.825,0,25.613,0
23324,09-Jan-21 13:50:16:416,00:12:01:36:999,45.824,0,25.611,0
23325,09-Jan-21 13:50:18:272,00:12:01:38:855,45.824,0,25.612,0
23326,09-Jan-21 13:50:20:129,00:12:01:40:712,45.824,0,25.614,0
23327,09-Jan-21 13:50:21:985,00:12:01:42:568,45.826,0,25.615,0
23328,09-Jan-21 13:50:23:842,00:12:01:44:425,45.828,0,25.616,0
23329,09-Jan-21 13:50:25:697,00:12:01:46:280,45.83,0,25.617,0
23330,09-Jan-21 13:50:27:553,00:12:01:48:136,45.833,0,25.617,0
23331,09-Jan-21 13:50:29:409,00:12:01:49:992,45.838,0,25.619,0
23332,09-Jan-21 13:50:31:266,00:12:01:51:849,45.843,0,25.622,0
23333,09-Jan-21 13:50:33:121,00:12:01:53:704,45.849,0,25.624,0
23334,09-Jan-21 13:50:34:977,00:12:01:55:560,45.856,0,25.624,0
23335,09-Jan-21 13:50:36:832,00:12:01:57:415,45.862,0,25.62,0
23336,09-Jan-21 13:50:38:690,00:12:01:59:273,45.87,0,25.618,0
23337,09-Jan-21 13:50:40:546,00:12:02:01:129,45.879,0,25.616,0
23338,09-Jan-21 13:50:42:402,00:12:02:02:985,45.889,0,25.614,0
23339,09-Jan-21 13:50:44:258,00:12:02:04:841,45.897,0,25.617,0
23340,09-Jan-21 13:50:46:113,00:12:02:06:696,45.905,0,25.62,0
23341,09-Jan-21 13:50:47:970,00:12:02:08:553,45.916,0,25.622,0
23342,09-Jan-21 13:50:49:827,00:12:02:10:410,45.926,0,25.621,0
23343,09-Jan-21 13:50:51:683,00:12:02:12:266,45.936,0,25.619,0
23344,09-Jan-21 13:50:53:538,00:12:02:14:121,45.946,0,25.619,0
23345,09-Jan-21 13:50:55:395,00:12:02:15:978,45.957,0,25.62,0
23346,09-Jan-21 13:50:57:252,00:12:02:17:835,45.969,0,25.621,0
23347,09-Jan-21 13:50:59:107,00:12:02:19:690,45.979,0,25.621,0
23348,09-Jan-21 13:51:00:962,00:12:02:21:545,45.991,0,25.624,0
23349,09-Jan-21 13:51:02:819,00:12:02:23:402,46.002,0,25.626,0
23350,09-Jan-21 13:51:04:675,00:12:02:25:258,46.015,0,25.629,0
23351,09-Jan-21 13:51:06:533,00:12:02:27:116,46.027,0,25.626,0
23352,09-Jan-21 13:51:08:388,00:12:02:28:971,46.04,0,25.625,0
23353,09-Jan-21 13:51:10:245,00:12:02:30:828,46.053,0,25.627,0
23354,09-Jan-21 13:51:12:101,00:12:02:32:684,46.069,0,25.629,0
23355,09-Jan-21 13:51:13:957,00:12:02:34:540,46.083,0,25.631,0
23356,09-Jan-21 13:51:15:813,00:12:02:36:396,46.096,0,25.632,0
23357,09-Jan-21 13:51:17:669,00:12:02:38:252,46.109,0,25.634,0
23358,09-Jan-21 13:51:19:525,00:12:02:40:108,46.123,0,25.636,0
23359,09-Jan-21 13:51:21:382,00:12:02:41:965,46.136,0,25.637,0
23360,09-Jan-21 13:51:23:239,00:12:02:43:822,46.149,0,25.639,0
23361,09-Jan-21 13:51:25:096,00:12:02:45:679,46.163,0,25.64,0
23362,09-Jan-21 13:51:26:952,00:12:02:47:535,46.169,0,25.64,0
23363,09-Jan-21 13:51:28:807,00:12:02:49:390,46.165,0,25.641,0
23364,09-Jan-21 13:51:30:664,00:12:02:51:247,46.155,0,25.64,0
23365,09-Jan-21 13:51:32:521,00:12:02:53:104,46.142,0,25.639,0
23366,09-Jan-21 13:51:34:377,00:12:02:54:960,46.133,0,25.638,0
23367,09-Jan-21 13:51:36:232,00:12:02:56:815,46.128,0,25.638,0
23368,09-Jan-21 13:51:38:091,00:12:02:58:674,46.122,0,25.641,0
23369,09-Jan-21 13:51:39:948,00:12:03:00:531,46.117,0,25.643,0
23370,09-Jan-21 13:51:41:804,00:12:03:02:387,46.113,0,25.641,0
23371,09-Jan-21 13:51:43:661,00:12:03:04:244,46.109,0,25.639,0
23372,09-Jan-21 13:51:45:517,00:12:03:06:100,46.106,0,25.64,0
