,Unnamed: 0,col 0,Unnamed: 2,col a,col b,col c,col d,col e,col f,RTC,col g,col h,new_Time,col 1,Time,col 2,col 3,col 4,col 5,col 6
464,464,0.128888889,858.4,0.23844444399999998,0:07:44.000,3.6018,7006.4,902.5,3121.8,01/09/2021 20:43:51,25235.7,24.424,2021-09-01 20:43:51,36692.0,09-Jan-21 20:43:51:607,00:18:55:12:190,45.31399999999999,0.0,24.311,0.0
465,465,0.12916666699999999,860.25,0.238958333,0:07:45.000,3.6018,7000.2,904.4,3128.8,01/09/2021 20:43:52,25213.3,24.425,2021-09-01 20:43:52,,,,,,,
466,466,0.129444444,862.1,0.23947222199999998,0:07:46.000,3.6021,7006.4,906.4,3135.8,01/09/2021 20:43:53,25237.8,24.426,2021-09-01 20:43:53,36693.0,09-Jan-21 20:43:53:464,00:18:55:14:047,45.313,0.0,24.311999999999998,0.0
467,467,0.129722222,863.95,0.239986111,0:07:47.000,3.6024,7006.4,908.3,3142.8,01/09/2021 20:43:54,25239.9,24.426,2021-09-01 20:43:54,,,,,,,
468,468,0.13,865.8,0.2405,0:07:48.000,3.6024,7000.2,910.3,3149.8,01/09/2021 20:43:55,25217.5,24.427,2021-09-01 20:43:55,36694.0,09-Jan-21 20:43:55:319,00:18:55:15:902,45.31,0.0,24.313000000000002,0.0
469,469,0.130277778,867.65,0.24101388899999998,0:07:49.000,3.6027,7000.2,912.2,3156.8,01/09/2021 20:43:56,25219.6,24.429000000000002,2021-09-01 20:43:56,,,,,,,
470,470,0.130555556,869.5,0.241527778,0:07:50.000,3.6033,7000.2,914.2,3163.8,01/09/2021 20:43:57,25223.8,24.43,2021-09-01 20:43:57,36695.0,09-Jan-21 20:43:57:176,00:18:55:17:759,45.308,0.0,24.314,0.0
471,471,0.130833333,871.35,0.242041667,0:07:51.000,3.6036,7000.2,916.1,3170.8,01/09/2021 20:43:58,25225.9,24.430999999999997,2021-09-01 20:43:58,,,,,,,
472,472,0.131111111,873.2,0.242555556,0:07:52.000,3.6039,7006.4,918.1,3177.8,01/09/2021 20:43:59,25250.4,24.435,2021-09-01 20:43:59,36696.0,09-Jan-21 20:43:59:032,00:18:55:19:615,45.303000000000004,0.0,24.315,0.0
473,473,0.131388889,875.05,0.243069444,0:07:53.000,3.6039,7006.4,920.0,3184.9,01/09/2021 20:44:00,25250.4,24.436999999999998,2021-09-01 20:44:00,36697.0,09-Jan-21 20:44:00:887,00:18:55:21:470,45.301,0.0,24.311999999999998,0.0
474,474,0.131666667,876.9,0.243583333,0:07:54.000,3.6042,7006.4,922.0,3191.9,01/09/2021 20:44:01,25252.5,24.438000000000002,2021-09-01 20:44:01,,,,,,,
475,475,0.131944444,878.75,0.244097222,0:07:55.000,3.6046,7006.4,923.9,3198.9,01/09/2021 20:44:02,25255.3,24.438000000000002,2021-09-01 20:44:02,36698.0,09-Jan-21 20:44:02:744,00:18:55:23:327,45.297,0.0,24.311,0.0
476,476,0.132222222,880.6,0.24461111100000002,0:07:56.000,3.6049,7006.4,925.8,3205.9,01/09/2021 20:44:03,25257.4,24.439,2021-09-01 20:44:03,,,,,,,
477,477,0.1325,882.45,0.245125,0:07:57.000,3.6049,7006.4,927.8,3212.9,01/09/2021 20:44:04,25257.4,24.439,2021-09-01 20:44:04,36699.0,09-Jan-21 20:44:04:600,00:18:55:25:183,45.29600000000001,0.0,24.311,0.0
478,478,0.132777778,884.3,0.24563888899999997,0:07:58.000,3.6052,7000.2,929.7,3219.9,01/09/2021 20:44:05,25237.1,24.436999999999998,2021-09-01 20:44:05,,,,,,,
479,479,0.133055556,886.15,0.24615277800000002,0:07:59.000,3.6055,7006.4,931.7,3226.9,01/09/2021 20:44:06,25261.6,24.435,2021-09-01 20:44:06,36700.0,09-Jan-21 20:44:06:458,00:18:55:27:041,45.29600000000001,0.0,24.31,0.0
480,480,0.133333333,888.0,0.246666667,0:08:00.000,3.6055,7000.2,933.6,3233.9,01/09/2021 20:44:07,25239.2,24.434,2021-09-01 20:44:07,,,,,,,
481,481,0.133611111,889.85,0.24718055600000002,0:08:01.000,3.6058,7006.4,935.6,3241.0,01/09/2021 20:44:08,25263.7,24.436,2021-09-01 20:44:08,36701.0,09-Jan-21 20:44:08:315,00:18:55:28:898,45.297,0.0,24.31,0.0
482,482,0.133888889,891.7,0.24769444399999999,0:08:02.000,3.6061,7006.4,937.5,3248.0,01/09/2021 20:44:09,25265.8,24.438000000000002,2021-09-01 20:44:09,,,,,,,
483,483,0.134166667,893.55,0.248208333,0:08:03.000,3.6064,7000.2,939.5,3255.0,01/09/2021 20:44:10,25245.5,24.44,2021-09-01 20:44:10,36702.0,09-Jan-21 20:44:10:172,00:18:55:30:755,45.295,0.0,24.313000000000002,0.0
484,484,0.134444444,895.4,0.248722222,0:08:04.000,3.6067,7006.4,941.4,3262.0,01/09/2021 20:44:11,25270.0,24.441999999999997,2021-09-01 20:44:11,,,,,,,
485,485,0.134722222,897.25,0.249236111,0:08:05.000,3.6067,7006.4,943.4,3269.0,01/09/2021 20:44:12,25270.0,24.444000000000003,2021-09-01 20:44:12,36703.0,09-Jan-21 20:44:12:029,00:18:55:32:612,45.291000000000004,0.0,24.316,0.0
486,486,0.135,899.1,0.24975,0:08:06.000,3.607,7000.2,945.3,3276.0,01/09/2021 20:44:13,25249.7,24.444000000000003,2021-09-01 20:44:13,36704.0,09-Jan-21 20:44:13:885,00:18:55:34:468,45.291000000000004,0.0,24.318,0.0
487,487,0.13527777800000002,900.95,0.25026388899999996,0:08:07.000,3.607,7000.2,947.2,3283.1,01/09/2021 20:44:14,25249.7,24.444000000000003,2021-09-01 20:44:14,,,,,,,
488,488,0.135555556,902.8,0.250777778,0:08:08.000,3.6073,7006.4,949.2,3290.1,01/09/2021 20:44:15,25274.2,24.445999999999998,2021-09-01 20:44:15,36705.0,09-Jan-21 20:44:15:741,00:18:55:36:324,45.292,0.0,24.318,0.0
489,489,0.135833333,904.65,0.251291667,0:08:09.000,3.6077,7006.4,951.1,3297.1,01/09/2021 20:44:16,25277.0,24.448,2021-09-01 20:44:16,,,,,,,
490,490,0.136111111,906.5,0.25180555600000004,0:08:10.000,3.608,7006.4,953.1,3304.1,01/09/2021 20:44:17,25279.1,24.449,2021-09-01 20:44:17,36706.0,09-Jan-21 20:44:17:597,00:18:55:38:180,45.288000000000004,0.0,24.316,0.0
491,491,0.136388889,908.35,0.252319444,0:08:11.000,3.608,7006.4,955.0,3311.1,01/09/2021 20:44:18,25279.1,24.451999999999998,2021-09-01 20:44:18,,,,,,,
492,492,0.136666667,910.2,0.252833333,0:08:12.000,3.6083,7006.4,957.0,3318.2,01/09/2021 20:44:19,25281.2,24.454,2021-09-01 20:44:19,36707.0,09-Jan-21 20:44:19:453,00:18:55:40:036,45.283,0.0,24.313000000000002,0.0
493,493,0.136944444,912.05,0.253347222,0:08:13.000,3.6083,7006.4,958.9,3325.2,01/09/2021 20:44:20,25281.2,24.456999999999997,2021-09-01 20:44:20,,,,,,,
494,494,0.137222222,913.9,0.25386111100000003,0:08:14.000,3.6086,7000.2,960.9,3332.2,01/09/2021 20:44:21,25260.9,24.458000000000002,2021-09-01 20:44:21,36708.0,09-Jan-21 20:44:21:309,00:18:55:41:892,45.278999999999996,0.0,24.311,0.0
495,495,0.1375,915.75,0.254375,0:08:15.000,3.6089,7006.4,962.8,3339.2,01/09/2021 20:44:22,25285.4,24.46,2021-09-01 20:44:22,,,,,,,
496,496,0.13777777800000002,917.6,0.254888889,0:08:16.000,3.6092,7006.4,964.8,3346.3,01/09/2021 20:44:23,25287.5,24.46,2021-09-01 20:44:23,36709.0,09-Jan-21 20:44:23:165,00:18:55:43:748,45.276,0.0,24.311,0.0
497,497,0.138055556,919.45,0.255402778,0:08:17.000,3.6092,7006.4,966.7,3353.3,01/09/2021 20:44:24,25287.5,24.46,2021-09-01 20:44:24,,,,,,,
498,498,0.138333333,921.3,0.255916667,0:08:18.000,3.6095,7006.4,968.6,3360.3,01/09/2021 20:44:25,25289.6,24.464000000000002,2021-09-01 20:44:25,36710.0,09-Jan-21 20:44:25:020,00:18:55:45:603,45.276,0.0,24.311,0.0
499,499,0.138611111,923.15,0.25643055600000003,0:08:19.000,3.6098,7006.4,970.6,3367.3,01/09/2021 20:44:26,25291.7,24.468000000000004,2021-09-01 20:44:26,36711.0,09-Jan-21 20:44:26:875,00:18:55:47:458,45.276,0.0,24.311999999999998,0.0
500,500,0.13888888900000002,925.0,0.256944444,0:08:20.000,3.6098,7000.2,972.5,3374.3,01/09/2021 20:44:27,25269.3,24.471,2021-09-01 20:44:27,,,,,,,
501,501,0.139166667,926.85,0.257458333,0:08:21.000,3.6101,7006.4,974.5,3381.4,01/09/2021 20:44:28,25293.8,24.474,2021-09-01 20:44:28,36712.0,09-Jan-21 20:44:28:732,00:18:55:49:315,45.277,0.0,24.314,0.0
502,502,0.139444444,928.7,0.257972222,0:08:22.000,3.6108,7006.4,976.4,3388.4,01/09/2021 20:44:29,25298.7,24.476,2021-09-01 20:44:29,,,,,,,
503,503,0.13972222199999998,930.55,0.258486111,0:08:23.000,3.6108,7006.4,978.4,3395.4,01/09/2021 20:44:30,25298.7,24.475,2021-09-01 20:44:30,36713.0,09-Jan-21 20:44:30:587,00:18:55:51:170,45.278,0.0,24.316,0.0
504,504,0.14,932.4,0.259,0:08:24.000,3.6111,7006.4,980.3,3402.4,01/09/2021 20:44:31,25300.8,24.476,2021-09-01 20:44:31,,,,,,,
505,505,0.14027777800000002,934.25,0.259513889,0:08:25.000,3.6111,7006.4,982.3,3409.5,01/09/2021 20:44:32,25300.8,24.476999999999997,2021-09-01 20:44:32,36714.0,09-Jan-21 20:44:32:443,00:18:55:53:026,45.281000000000006,0.0,24.318,0.0
506,506,0.140555556,936.1,0.260027778,0:08:26.000,3.6114,7006.4,984.2,3416.5,01/09/2021 20:44:33,25302.9,24.476999999999997,2021-09-01 20:44:33,,,,,,,
507,507,0.140833333,937.95,0.260541667,0:08:27.000,3.6117,7006.4,986.2,3423.5,01/09/2021 20:44:34,25305.0,24.476999999999997,2021-09-01 20:44:34,36715.0,09-Jan-21 20:44:34:300,00:18:55:54:883,45.283,0.0,24.316999999999997,0.0
508,508,0.14111111099999998,939.8,0.261055556,0:08:28.000,3.6117,7006.4,988.1,3430.6,01/09/2021 20:44:35,25305.0,24.479,2021-09-01 20:44:35,,,,,,,
509,509,0.14138888900000002,941.65,0.261569444,0:08:29.000,3.612,7006.4,990.1,3437.6,01/09/2021 20:44:36,25307.1,24.478,2021-09-01 20:44:36,36716.0,09-Jan-21 20:44:36:157,00:18:55:56:740,45.286,0.0,24.316,0.0
510,510,0.141666667,943.5,0.26208333300000003,0:08:30.000,3.6123,7006.4,992.0,3444.6,01/09/2021 20:44:37,25309.2,24.476,2021-09-01 20:44:37,,,,,,,
511,511,0.141944444,945.35,0.262597222,0:08:31.000,3.6123,7006.4,993.9,3451.6,01/09/2021 20:44:38,25309.2,24.473000000000003,2021-09-01 20:44:38,36717.0,09-Jan-21 20:44:38:014,00:18:55:58:597,45.291000000000004,0.0,24.316,0.0
512,512,0.14222222199999998,947.2,0.263111111,0:08:32.000,3.6123,7006.4,995.9,3458.7,01/09/2021 20:44:39,25309.2,24.471999999999998,2021-09-01 20:44:39,36718.0,09-Jan-21 20:44:39:872,00:18:56:00:455,45.29600000000001,0.0,24.316999999999997,0.0
513,513,0.1425,949.05,0.263625,0:08:33.000,3.6126,7006.4,997.8,3465.7,01/09/2021 20:44:40,25311.3,24.471999999999998,2021-09-01 20:44:40,,,,,,,
514,514,0.142777778,950.9,0.264138889,0:08:34.000,3.6129,7000.2,999.8,3472.7,01/09/2021 20:44:41,25291.0,24.471,2021-09-01 20:44:41,36719.0,09-Jan-21 20:44:41:729,00:18:56:02:312,45.302,0.0,24.318,0.0
515,515,0.143055556,952.75,0.26465277800000003,0:08:35.000,3.6132,7000.2,1001.7,3479.8,01/09/2021 20:44:42,25293.1,24.47,2021-09-01 20:44:42,,,,,,,
516,516,0.143333333,954.6,0.26516666699999997,0:08:36.000,3.6132,7006.4,1003.7,3486.8,01/09/2021 20:44:43,25315.5,24.468000000000004,2021-09-01 20:44:43,36720.0,09-Jan-21 20:44:43:585,00:18:56:04:168,45.308,0.0,24.319000000000003,0.0
517,517,0.14361111099999999,956.45,0.265680556,0:08:37.000,3.6135,7006.4,1005.6,3493.8,01/09/2021 20:44:44,25317.6,24.468000000000004,2021-09-01 20:44:44,,,,,,,
518,518,0.143888889,958.3,0.266194444,0:08:38.000,3.6135,7006.4,1007.6,3500.8,01/09/2021 20:44:45,25317.6,24.467,2021-09-01 20:44:45,36721.0,09-Jan-21 20:44:45:441,00:18:56:06:024,45.315,0.0,24.320999999999998,0.0
519,519,0.144166667,960.15,0.266708333,0:08:39.000,3.6139,7006.4,1009.5,3507.9,01/09/2021 20:44:46,25320.4,24.465,2021-09-01 20:44:46,,,,,,,
520,520,0.144444444,962.0,0.267222222,0:08:40.000,3.6139,7006.4,1011.5,3514.9,01/09/2021 20:44:47,25320.4,24.465,2021-09-01 20:44:47,36722.0,09-Jan-21 20:44:47:296,00:18:56:07:879,45.323,0.0,24.322,0.0
521,521,0.14472222199999998,963.85,0.267736111,0:08:41.000,3.6142,7006.4,1013.4,3521.9,01/09/2021 20:44:48,25322.5,24.467,2021-09-01 20:44:48,,,,,,,
522,522,0.145,965.7,0.26825,0:08:42.000,3.6145,7006.4,1015.3,3529.0,01/09/2021 20:44:49,25324.6,24.469,2021-09-01 20:44:49,36723.0,09-Jan-21 20:44:49:153,00:18:56:09:736,45.331,0.0,24.322,0.0
523,523,0.145277778,967.55,0.268763889,0:08:43.000,3.6145,7000.2,1017.3,3536.0,01/09/2021 20:44:50,25302.2,24.47,2021-09-01 20:44:50,,,,,,,
524,524,0.145555556,969.4,0.269277778,0:08:44.000,3.6148,7006.4,1019.2,3543.0,01/09/2021 20:44:51,25326.7,24.468000000000004,2021-09-01 20:44:51,36724.0,09-Jan-21 20:44:51:010,00:18:56:11:593,45.339,0.0,24.32,0.0
525,525,0.145833333,971.25,0.269791667,0:08:45.000,3.6148,7006.4,1021.2,3550.1,01/09/2021 20:44:52,25326.7,24.465999999999998,2021-09-01 20:44:52,36725.0,09-Jan-21 20:44:52:866,00:18:56:13:449,45.35,0.0,24.320999999999998,0.0
526,526,0.146111111,973.1,0.270305556,0:08:46.000,3.6151,7006.4,1023.1,3557.1,01/09/2021 20:44:53,25328.8,24.467,2021-09-01 20:44:53,,,,,,,
527,527,0.146388889,974.95,0.27081944399999996,0:08:47.000,3.6151,7000.2,1025.1,3564.1,01/09/2021 20:44:54,25306.4,24.469,2021-09-01 20:44:54,36726.0,09-Jan-21 20:44:54:722,00:18:56:15:305,45.358000000000004,0.0,24.324,0.0
528,528,0.146666667,976.8,0.271333333,0:08:48.000,3.6154,7006.4,1027.0,3571.2,01/09/2021 20:44:55,25330.9,24.471,2021-09-01 20:44:55,,,,,,,
529,529,0.146944444,978.65,0.271847222,0:08:49.000,3.6154,7006.4,1029.0,3578.2,01/09/2021 20:44:56,25330.9,24.471,2021-09-01 20:44:56,36727.0,09-Jan-21 20:44:56:579,00:18:56:17:162,45.367,0.0,24.324,0.0
530,530,0.14722222199999999,980.5,0.272361111,0:08:50.000,3.6157,7006.4,1030.9,3585.2,01/09/2021 20:44:57,25333.0,24.471,2021-09-01 20:44:57,,,,,,,
531,531,0.1475,982.35,0.272875,0:08:51.000,3.616,7006.4,1032.9,3592.3,01/09/2021 20:44:58,25335.1,24.471999999999998,2021-09-01 20:44:58,36728.0,09-Jan-21 20:44:58:435,00:18:56:19:018,45.376999999999995,0.0,24.325,0.0
532,532,0.147777778,984.2,0.27338888899999997,0:08:52.000,3.616,7006.4,1034.8,3599.3,01/09/2021 20:44:59,25335.1,24.471,2021-09-01 20:44:59,,,,,,,
533,533,0.148055556,986.05,0.273902778,0:08:53.000,3.6163,7006.4,1036.8,3606.4,01/09/2021 20:45:00,25337.2,24.468000000000004,2021-09-01 20:45:00,36729.0,09-Jan-21 20:45:00:292,00:18:56:20:875,45.387,0.0,24.326,0.0
534,534,0.148333333,987.9,0.274416667,0:08:54.000,3.6163,7006.4,1038.7,3613.4,01/09/2021 20:45:01,25337.2,24.467,2021-09-01 20:45:01,,,,,,,
535,535,0.148611111,989.75,0.274930556,0:08:55.000,3.6166,7006.4,1040.6,3620.4,01/09/2021 20:45:02,25339.3,24.467,2021-09-01 20:45:02,36730.0,09-Jan-21 20:45:02:148,00:18:56:22:731,45.394,0.0,24.326,0.0
536,536,0.148888889,991.6,0.275444444,0:08:56.000,3.6166,7006.4,1042.6,3627.5,01/09/2021 20:45:03,25339.3,24.465999999999998,2021-09-01 20:45:03,,,,,,,
537,537,0.149166667,993.45,0.275958333,0:08:57.000,3.617,7006.4,1044.5,3634.5,01/09/2021 20:45:04,25342.1,24.465,2021-09-01 20:45:04,36731.0,09-Jan-21 20:45:04:005,00:18:56:24:588,45.403999999999996,0.0,24.326,0.0
538,538,0.149444444,995.3,0.276472222,0:08:58.000,3.617,7006.4,1046.5,3641.5,01/09/2021 20:45:05,25342.1,24.465,2021-09-01 20:45:05,36732.0,09-Jan-21 20:45:05:860,00:18:56:26:443,45.418,0.0,24.328000000000003,0.0
539,539,0.149722222,997.15,0.27698611100000003,0:08:59.000,3.6173,7000.2,1048.4,3648.6,01/09/2021 20:45:06,25321.8,24.465999999999998,2021-09-01 20:45:06,,,,,,,
540,540,0.15,999.0,0.2775,0:09:00.000,3.6173,7000.2,1050.4,3655.6,01/09/2021 20:45:07,25321.8,24.468000000000004,2021-09-01 20:45:07,36733.0,09-Jan-21 20:45:07:716,00:18:56:28:299,45.428999999999995,0.0,24.328000000000003,0.0
541,541,0.150277778,1000.85,0.27801388899999996,0:09:01.000,3.6176,7006.4,1052.3,3662.7,01/09/2021 20:45:08,25346.4,24.468000000000004,2021-09-01 20:45:08,,,,,,,
542,542,0.150555556,1002.7,0.278527778,0:09:02.000,3.6176,7006.4,1054.3,3669.7,01/09/2021 20:45:09,25346.4,24.47,2021-09-01 20:45:09,36734.0,09-Jan-21 20:45:09:573,00:18:56:30:156,45.441,0.0,24.328000000000003,0.0
543,543,0.150833333,1004.55,0.279041667,0:09:03.000,3.6179,7000.2,1056.2,3676.7,01/09/2021 20:45:10,25326.0,24.471999999999998,2021-09-01 20:45:10,,,,,,,
544,544,0.151111111,1006.4,0.27955555600000004,0:09:04.000,3.6179,7000.2,1058.2,3683.8,01/09/2021 20:45:11,25326.0,24.474,2021-09-01 20:45:11,36735.0,09-Jan-21 20:45:11:430,00:18:56:32:013,45.453,0.0,24.33,0.0
545,545,0.151388889,1008.25,0.280069444,0:09:05.000,3.6185,7000.2,1060.1,3690.8,01/09/2021 20:45:12,25330.2,24.476999999999997,2021-09-01 20:45:12,,,,,,,
546,546,0.151666667,1010.1,0.280583333,0:09:06.000,3.6185,7006.4,1062.0,3697.9,01/09/2021 20:45:13,25352.7,24.478,2021-09-01 20:45:13,36736.0,09-Jan-21 20:45:13:288,00:18:56:33:871,45.464,0.0,24.331,0.0
547,547,0.151944444,1011.95,0.281097222,0:09:07.000,3.6188,7000.2,1064.0,3704.9,01/09/2021 20:45:14,25332.3,24.48,2021-09-01 20:45:14,,,,,,,
548,548,0.152222222,1013.8,0.281611111,0:09:08.000,3.6188,7006.4,1065.9,3711.9,01/09/2021 20:45:15,25354.8,24.48,2021-09-01 20:45:15,36737.0,09-Jan-21 20:45:15:143,00:18:56:35:726,45.475,0.0,24.331999999999997,0.0
549,549,0.1525,1015.65,0.282125,0:09:09.000,3.6191,7000.2,1067.9,3719.0,01/09/2021 20:45:16,25334.4,24.48,2021-09-01 20:45:16,36738.0,09-Jan-21 20:45:16:999,00:18:56:37:582,45.485,0.0,24.334,0.0
550,550,0.152777778,1017.5,0.282638889,0:09:10.000,3.6191,7000.2,1069.8,3726.0,01/09/2021 20:45:17,25334.4,24.476999999999997,2021-09-01 20:45:17,,,,,,,
551,551,0.153055556,1019.35,0.283152778,0:09:11.000,3.6194,7006.4,1071.8,3733.1,01/09/2021 20:45:18,25359.0,24.476,2021-09-01 20:45:18,36739.0,09-Jan-21 20:45:18:856,00:18:56:39:439,45.497,0.0,24.336,0.0
552,552,0.15333333300000002,1021.2,0.283666667,0:09:12.000,3.6194,7000.2,1073.7,3740.1,01/09/2021 20:45:19,25336.5,24.476999999999997,2021-09-01 20:45:19,,,,,,,
553,553,0.153611111,1023.05,0.28418055600000003,0:09:13.000,3.6197,7000.2,1075.7,3747.1,01/09/2021 20:45:20,25338.6,24.479,2021-09-01 20:45:20,36740.0,09-Jan-21 20:45:20:713,00:18:56:41:296,45.50899999999999,0.0,24.337,0.0
554,554,0.153888889,1024.9,0.284694444,0:09:14.000,3.6197,7006.4,1077.6,3754.2,01/09/2021 20:45:21,25361.1,24.480999999999998,2021-09-01 20:45:21,,,,,,,
555,555,0.15416666699999998,1026.75,0.285208333,0:09:15.000,3.6201,7006.4,1079.6,3761.2,01/09/2021 20:45:22,25363.9,24.483,2021-09-01 20:45:22,36741.0,09-Jan-21 20:45:22:569,00:18:56:43:152,45.523,0.0,24.339000000000002,0.0
556,556,0.15444444400000001,1028.6,0.28572222199999997,0:09:16.000,3.6201,7000.2,1081.5,3768.3,01/09/2021 20:45:23,25341.4,24.483,2021-09-01 20:45:23,,,,,,,
557,557,0.154722222,1030.45,0.286236111,0:09:17.000,3.6204,7006.4,1083.4,3775.3,01/09/2021 20:45:24,25366.0,24.485,2021-09-01 20:45:24,36742.0,09-Jan-21 20:45:24:425,00:18:56:45:008,45.537,0.0,24.337,0.0
558,558,0.155,1032.3,0.28675,0:09:18.000,3.6204,7000.2,1085.4,3782.4,01/09/2021 20:45:25,25343.5,24.485,2021-09-01 20:45:25,,,,,,,
559,559,0.155277778,1034.15,0.287263889,0:09:19.000,3.6207,7006.4,1087.3,3789.4,01/09/2021 20:45:26,25368.1,24.485,2021-09-01 20:45:26,36743.0,09-Jan-21 20:45:26:283,00:18:56:46:866,45.553000000000004,0.0,24.337,0.0
560,560,0.15555555599999998,1036.0,0.287777778,0:09:20.000,3.6207,7006.4,1089.3,3796.4,01/09/2021 20:45:27,25368.1,24.482,2021-09-01 20:45:27,,,,,,,
561,561,0.15583333300000002,1037.85,0.288291667,0:09:21.000,3.621,7006.4,1091.2,3803.5,01/09/2021 20:45:28,25370.2,24.480999999999998,2021-09-01 20:45:28,36744.0,09-Jan-21 20:45:28:139,00:18:56:48:722,45.566,0.0,24.339000000000002,0.0
562,562,0.156111111,1039.7,0.288805556,0:09:22.000,3.621,7006.4,1093.2,3810.5,01/09/2021 20:45:29,25370.2,24.480999999999998,2021-09-01 20:45:29,36745.0,09-Jan-21 20:45:29:997,00:18:56:50:580,45.577,0.0,24.340999999999998,0.0
563,563,0.156388889,1041.55,0.289319444,0:09:23.000,3.6213,7006.4,1095.1,3817.6,01/09/2021 20:45:30,25372.3,24.480999999999998,2021-09-01 20:45:30,,,,,,,
564,564,0.15666666699999998,1043.4,0.289833333,0:09:24.000,3.6213,7000.2,1097.1,3824.6,01/09/2021 20:45:31,25349.8,24.484,2021-09-01 20:45:31,36746.0,09-Jan-21 20:45:31:852,00:18:56:52:435,45.591,0.0,24.340999999999998,0.0
565,565,0.15694444400000002,1045.25,0.290347222,0:09:25.000,3.6216,7006.4,1099.0,3831.7,01/09/2021 20:45:32,25374.4,24.487,2021-09-01 20:45:32,,,,,,,
566,566,0.157222222,1047.1,0.290861111,0:09:26.000,3.6216,7000.2,1101.0,3838.7,01/09/2021 20:45:33,25351.9,24.489,2021-09-01 20:45:33,36747.0,09-Jan-21 20:45:33:708,00:18:56:54:291,45.606,0.0,24.342,0.0
567,567,0.1575,1048.95,0.291375,0:09:27.000,3.6219,7006.4,1102.9,3845.8,01/09/2021 20:45:34,25376.5,24.49,2021-09-01 20:45:34,,,,,,,
568,568,0.157777778,1050.8,0.291888889,0:09:28.000,3.6219,7006.4,1104.8,3852.8,01/09/2021 20:45:35,25376.5,24.487,2021-09-01 20:45:35,36748.0,09-Jan-21 20:45:35:563,00:18:56:56:146,45.618,0.0,24.340999999999998,0.0
569,569,0.15805555599999999,1052.65,0.29240277800000003,0:09:29.000,3.6219,7006.4,1106.8,3859.9,01/09/2021 20:45:36,25376.5,24.485,2021-09-01 20:45:36,,,,,,,
570,570,0.15833333300000002,1054.5,0.292916667,0:09:30.000,3.6222,7006.4,1108.7,3866.9,01/09/2021 20:45:37,25378.6,24.485,2021-09-01 20:45:37,36749.0,09-Jan-21 20:45:37:419,00:18:56:58:002,45.611999999999995,0.0,24.342,0.0
571,571,0.158611111,1056.35,0.293430556,0:09:31.000,3.6222,7006.4,1110.7,3874.0,01/09/2021 20:45:38,25378.6,24.487,2021-09-01 20:45:38,,,,,,,
572,572,0.158888889,1058.2,0.29394444399999997,0:09:32.000,3.6222,7006.4,1112.6,3881.0,01/09/2021 20:45:39,25378.6,24.49,2021-09-01 20:45:39,36750.0,09-Jan-21 20:45:39:276,00:18:56:59:859,45.603,0.0,24.339000000000002,0.0
573,573,0.15916666699999998,1060.05,0.294458333,0:09:33.000,3.6225,7000.2,1114.6,3888.0,01/09/2021 20:45:40,25358.2,24.493000000000002,2021-09-01 20:45:40,,,,,,,
574,574,0.159444444,1061.9,0.294972222,0:09:34.000,3.6228,7000.2,1116.5,3895.1,01/09/2021 20:45:41,25360.3,24.495,2021-09-01 20:45:41,36751.0,09-Jan-21 20:45:41:131,00:18:57:01:714,45.593999999999994,0.0,24.336,0.0
575,575,0.159722222,1063.75,0.295486111,0:09:35.000,3.6228,7006.4,1118.5,3902.1,01/09/2021 20:45:42,25382.8,24.497,2021-09-01 20:45:42,36752.0,09-Jan-21 20:45:42:987,00:18:57:03:570,45.583,0.0,24.337,0.0
576,576,0.16,1065.6,0.29600000000000004,0:09:36.000,3.6228,7006.4,1120.4,3909.2,01/09/2021 20:45:43,25382.8,24.498,2021-09-01 20:45:43,,,,,,,
577,577,0.160277778,1067.45,0.296513889,0:09:37.000,3.6232,7006.4,1122.4,3916.2,01/09/2021 20:45:44,25385.6,24.497,2021-09-01 20:45:44,36753.0,09-Jan-21 20:45:44:845,00:18:57:05:428,45.573,0.0,24.338,0.0
578,578,0.160555556,1069.3,0.297027778,0:09:38.000,3.6232,7000.2,1124.3,3923.3,01/09/2021 20:45:45,25363.1,24.497,2021-09-01 20:45:45,,,,,,,
579,579,0.160833333,1071.15,0.297541667,0:09:39.000,3.6235,7000.2,1126.2,3930.3,01/09/2021 20:45:46,25365.2,24.497,2021-09-01 20:45:46,36754.0,09-Jan-21 20:45:46:703,00:18:57:07:286,45.563,0.0,24.338,0.0
580,580,0.161111111,1073.0,0.298055556,0:09:40.000,3.6235,7006.4,1128.2,3937.4,01/09/2021 20:45:47,25387.7,24.497,2021-09-01 20:45:47,,,,,,,
581,581,0.161388889,1074.85,0.29856944399999996,0:09:41.000,3.6238,7006.4,1130.1,3944.4,01/09/2021 20:45:48,25389.8,24.499000000000002,2021-09-01 20:45:48,36755.0,09-Jan-21 20:45:48:559,00:18:57:09:142,45.555,0.0,24.338,0.0
582,582,0.161666667,1076.7,0.299083333,0:09:42.000,3.6238,7006.4,1132.1,3951.5,01/09/2021 20:45:49,25389.8,24.5,2021-09-01 20:45:49,,,,,,,
583,583,0.161944444,1078.55,0.299597222,0:09:43.000,3.6238,7000.2,1134.0,3958.5,01/09/2021 20:45:50,25367.3,24.498,2021-09-01 20:45:50,36756.0,09-Jan-21 20:45:50:415,00:18:57:10:998,45.548,0.0,24.338,0.0
